STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,POL,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,36.035604179757605,A,Triennial,Poland,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,POL,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,36.8015427496825,A,Triennial,Poland,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PRT,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,46.9158143359123,A,Triennial,Portugal,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PRT,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,38.8590023887676,A,Triennial,Portugal,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ROU,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,23.3038082301202,A,Triennial,Romania,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ROU,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,14.3419285646761,A,Triennial,Romania,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,RUS,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,19.915330024443602,A,Triennial,Russian Federation,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,RUS,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,16.2378559480408,A,Triennial,Russian Federation,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SAU,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,37.3951799121864,A,Triennial,Saudi Arabia,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SAU,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.753362047679204,A,Triennial,Saudi Arabia,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SRB,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,23.6251014729486,A,Triennial,Serbia,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SRB,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,14.364123771793299,A,Triennial,Serbia,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SGP,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,61.266042688245705,A,Triennial,Singapore,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SGP,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,58.7842723806842,A,Triennial,Singapore,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVK,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,61.3985787213171,A,Triennial,Slovak Republic,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVK,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,56.486756520133596,A,Triennial,Slovak Republic,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVN,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,44.2936335845464,A,Triennial,Slovenia,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVN,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,35.6495770538156,A,Triennial,Slovenia,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZAF,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,41.1406162838705,A,Triennial,South Africa,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZAF,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,33.3353732903392,A,Triennial,South Africa,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ESP,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,58.4496336139248,A,Triennial,Spain,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ESP,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,48.598030884876394,A,Triennial,Spain,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LKA,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,36.4925962297582,A,Triennial,Sri Lanka,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LKA,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,31.5218879268724,A,Triennial,Sri Lanka,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SWE,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,80.5746634206246,A,Triennial,Sweden,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SWE,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,78.8707476824015,A,Triennial,Sweden,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHE,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,56.790980888141995,A,Triennial,Switzerland,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHE,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,55.705476219984995,A,Triennial,Switzerland,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TWN,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,67.5657814348,A,Triennial,"Taiwan, China",Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TWN,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,67.9684521357367,A,Triennial,"Taiwan, China",Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,THA,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,52.755965274221694,A,Triennial,Thailand,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,THA,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,51.8264005917476,A,Triennial,Thailand,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TGO,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.4698330806277,A,Triennial,Togo,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TGO,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,10.878699676397,A,Triennial,Togo,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TUN,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,17.0966166673034,A,Triennial,Tunisia,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TUN,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,10.5296832727845,A,Triennial,Tunisia,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,UGA,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.3590857942026,A,Triennial,Uganda,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,UGA,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.7226922693368,A,Triennial,Uganda,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,UKR,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.3067487568639,A,Triennial,Ukraine,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,UKR,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,8.27760210014759,A,Triennial,Ukraine,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARE,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.8985930513588,A,Triennial,United Arab Emirates,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARE,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,3.3593658617733597,A,Triennial,United Arab Emirates,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GBR,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,60.5576469447632,A,Triennial,United Kingdom,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GBR,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,61.3849126347671,A,Triennial,United Kingdom,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,USA,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,66.9099203972697,A,Triennial,United States,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,USA,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,62.9951179835324,A,Triennial,United States,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,URY,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,17.0775958308686,A,Triennial,Uruguay,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,URY,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.3016707422968,A,Triennial,Uruguay,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,VNM,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2022,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.2188982853052,A,Triennial,Vietnam,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,VNM,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2022,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,19.521783098666802,A,Triennial,Vietnam,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ALB,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,17.8721530312739,A,Triennial,Albania,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ALB,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,11.9150339438631,A,Triennial,Albania,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DZA,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,22.8450202389775,A,Triennial,Algeria,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DZA,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,10.0134691552813,A,Triennial,Algeria,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARG,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.9628621386306,A,Triennial,Argentina,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARG,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,19.692599639953702,A,Triennial,Argentina,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AZE,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.6867367034629,A,Triennial,Azerbaijan,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AZE,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.4343703532612,A,Triennial,Azerbaijan,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BLZ,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,36.5416952727152,A,Triennial,Belize,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BLZ,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,30.4055814068272,A,Triennial,Belize,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BOL,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.892582842343,A,Triennial,Bolivia,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BOL,WB_FINDEX_FIN17A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,17.5410480325123,A,Triennial,Bolivia,Saved at a bank or similar financial institution,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BIH,WB_FINDEX_FIN17A,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.929308169625298,A,Triennial,Bosnia and Herzegovina,Saved at a bank or similar financial institution,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
